| 02-06-2018 | 15:04:28.896 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 349993.324009 seconds
| 02-12-2018 | 16:26:54.760 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 449749.278712 seconds
| 02-12-2018 | 16:26:54.796 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 449749.278712 seconds
| 02-12-2018 | 16:26:54.826 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 26478.902482
| 02-12-2018 | 16:26:54.827 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 26478.902482 seconds
| 02-12-2018 | 16:50:22.967 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 16:50:22.967 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 16:50:49.746 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 448314.328037 seconds
| 02-12-2018 | 16:50:49.746 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 448314.328037 seconds
| 02-12-2018 | 16:50:49.746 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 25043.982531
| 02-12-2018 | 16:50:49.747 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 25043.982531 seconds
| 02-12-2018 | 16:52:18.793 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 16:52:18.800 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 16:59:42.736 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 447781.338816 seconds
| 02-12-2018 | 16:59:42.736 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 447781.338816 seconds
| 02-12-2018 | 16:59:42.736 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 24510.993268
| 02-12-2018 | 16:59:42.736 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 24510.993268 seconds
| 02-12-2018 | 16:59:58.308 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 16:59:58.308 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 17:34:49.724 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 445674.350464 seconds
| 02-12-2018 | 17:34:49.724 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 445674.350464 seconds
| 02-12-2018 | 17:34:49.724 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 22404.004970
| 02-12-2018 | 17:34:49.724 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 22404.004970 seconds
| 02-12-2018 | 18:23:08.802 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 18:23:08.816 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 18:24:04.756 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 442719.319053 seconds
| 02-12-2018 | 18:24:04.761 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 442719.319053 seconds
| 02-12-2018 | 18:24:04.761 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 19448.967867
| 02-12-2018 | 18:24:04.762 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 19448.967867 seconds
| 02-12-2018 | 18:26:10.032 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 18:26:10.050 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 18:28:06.777 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 442477.303025 seconds
| 02-12-2018 | 18:28:06.777 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 442477.303025 seconds
| 02-12-2018 | 18:28:06.778 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 19206.951842
| 02-12-2018 | 18:28:06.778 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 19206.951842 seconds
| 02-12-2018 | 18:40:04.264 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 18:40:04.282 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 19:18:59.717 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 439424.363905 seconds
| 02-12-2018 | 19:18:59.722 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 439424.363905 seconds
| 02-12-2018 | 19:18:59.722 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 16154.007028
| 02-12-2018 | 19:18:59.723 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 16154.007028 seconds
| 02-12-2018 | 19:27:33.747 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 19:27:33.758 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 19:34:21.713 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 438502.373132 seconds
| 02-12-2018 | 19:34:21.713 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 438502.373132 seconds
| 02-12-2018 | 19:34:21.714 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 15232.016130
| 02-12-2018 | 19:34:21.714 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 15232.016130 seconds
| 02-12-2018 | 20:11:29.559 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 20:11:29.561 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 20:13:00.409 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 436183.677908 seconds
| 02-12-2018 | 20:13:00.420 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 436183.677908 seconds
| 02-12-2018 | 20:13:00.420 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 12913.309855
| 02-12-2018 | 20:13:00.420 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 12913.309855 seconds
| 02-12-2018 | 20:18:01.941 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 20:18:01.951 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 20:18:35.768 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 435848.329651 seconds
| 02-12-2018 | 20:18:35.768 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 435848.329651 seconds
| 02-12-2018 | 20:18:35.769 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 12577.961591
| 02-12-2018 | 20:18:35.769 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 12577.961591 seconds
| 02-12-2018 | 20:28:44.328 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 20:28:44.360 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 22:43:40.851 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 427143.247529 seconds
| 02-12-2018 | 22:43:40.873 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 427143.247529 seconds
| 02-12-2018 | 22:43:40.873 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 3872.857191
| 02-12-2018 | 22:43:40.873 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 3872.857191 seconds
| 02-12-2018 | 22:43:56.344 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 22:43:56.344 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 23:18:42.679 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 425041.441522 seconds
| 02-12-2018 | 23:18:42.696 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 425041.441522 seconds
| 02-12-2018 | 23:18:42.696 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 1771.034296
| 02-12-2018 | 23:18:42.696 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 1771.034296 seconds
| 02-12-2018 | 23:23:59.765 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-12-2018 | 23:23:59.768 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-13-2018 | 00:05:43.087 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 422221.050821 seconds
| 02-13-2018 | 00:05:43.087 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 422221.050821 seconds
| 02-13-2018 | 00:05:43.143 | 495 | 5135 | AutoUpdateService.m |  166 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update Timer has elapsed while system was in sleep. Auto Update timer will fire in 0 seconds
| 02-13-2018 | 00:05:43.143 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 3392.000000 seconds
| 02-13-2018 | 00:07:06.234 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 00:07:06.242 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 06:02:15 +0000
| 02-13-2018 | 00:32:58.661 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 420585.476749 seconds
| 02-13-2018 | 00:32:58.663 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 420585.476749 seconds
| 02-13-2018 | 00:32:58.663 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 1756.479947
| 02-13-2018 | 00:32:58.664 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 1756.479947 seconds
| 02-13-2018 | 00:33:14.186 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 00:33:14.187 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 06:02:15 +0000
| 02-13-2018 | 02:46:36.819 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 412567.320898 seconds
| 02-13-2018 | 02:46:36.821 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 412567.320898 seconds
| 02-13-2018 | 02:46:36.826 | 495 | 5135 | AutoUpdateService.m |  166 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update Timer has elapsed while system was in sleep. Auto Update timer will fire in 0 seconds
| 02-13-2018 | 02:46:36.826 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 1967.000000 seconds
| 02-13-2018 | 02:48:11.323 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 02:48:11.327 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 08:19:23 +0000
| 02-13-2018 | 02:50:36.007 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 412328.134769 seconds
| 02-13-2018 | 02:50:36.007 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 412328.134769 seconds
| 02-13-2018 | 02:50:36.007 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 1727.818333
| 02-13-2018 | 02:50:36.007 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 1727.818333 seconds
| 02-13-2018 | 03:05:52.775 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 03:05:52.781 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 08:19:23 +0000
| 02-13-2018 | 03:44:54.692 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 409069.449547 seconds
| 02-13-2018 | 03:44:54.700 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 409069.449547 seconds
| 02-13-2018 | 03:44:54.812 | 495 | 5135 | AutoUpdateService.m |  166 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update Timer has elapsed while system was in sleep. Auto Update timer will fire in 0 seconds
| 02-13-2018 | 03:44:54.812 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 2846.000000 seconds
| 02-13-2018 | 03:55:34.624 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 03:55:34.626 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 09:32:20 +0000
| 02-13-2018 | 03:56:24.156 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 408379.993275 seconds
| 02-13-2018 | 03:56:24.156 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 408379.993275 seconds
| 02-13-2018 | 03:56:24.156 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 2156.656256
| 02-13-2018 | 03:56:24.156 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 2156.656256 seconds
| 02-13-2018 | 04:01:56.192 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 04:01:56.199 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 09:32:20 +0000
| 02-13-2018 | 04:02:32.747 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 408011.402662 seconds
| 02-13-2018 | 04:02:32.747 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 408011.402662 seconds
| 02-13-2018 | 04:02:32.747 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 1788.065566
